"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NIACIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","n_subjects",8
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","pct_subjects",9.30232558139535
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","n_events",84
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","NORVASC","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","n_subjects",3
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","pct_subjects",3.48837209302326
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","n_events",34
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","OCUVITE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PAPAYA","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","n_events",12
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PERDIEM","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENAZOPYRIDINE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PHENERGAN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","n_events",11
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOCARPINE HYDROCHLORIDE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","n_events",12
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PILOSTAT","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PNEUMOVAX","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","n_events",24
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","POTASSIUM","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREDNISONE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","n_subjects",6
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","pct_subjects",6.97674418604651
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","n_events",60
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMARIN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","n_events",9
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PREMPRO","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRENATAL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","n_subjects",4
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","pct_subjects",4.65116279069767
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","n_events",34
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRILOSEC","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","n_events",12
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PRINIVIL","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROMETHAZINE HCL W/CODEINE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","n_events",18
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPINE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROPULSID","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","n_subjects",4
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","pct_subjects",4.65116279069767
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","n_events",38
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PROVERA","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSEUDO-CHLOR","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","PSORCON","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","QUININE SULFATE","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","n_subjects",2
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","pct_subjects",2.32558139534884
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","n_events",25
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RELAFEN","incidence","n_events",0
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","n_subjects",1
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","pct_subjects",1.16279069767442
"Placebo","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","n_events",13
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|(uncoded - no WHO-DD therapeutic class in source)","RIOPAN","incidence","pct_subjects",
